,year_built,residential_units,commercial_units,land_sqft,gross_sqft,total_units,sale_price,NumBldgs,NumFloors,sale_month,sale_day
57946,1925,2,0,2433.0,2350.0,2,717500.0,2.0,2.0,3,16
57995,1910,2,0,2200.0,2352.0,2,715900.0,2.0,2.0,8,25
58179,1899,2,0,2450.0,2240.0,2,715000.0,2.0,2.0,4,10
58186,1899,2,0,2000.0,1838.0,2,715000.0,1.0,2.0,4,26
58187,1899,1,0,2000.0,1800.0,1,715000.0,1.0,2.0,1,30
58188,1899,1,0,3075.0,1410.0,1,715000.0,1.0,2.5,3,6
58191,1930,1,0,2480.0,1288.0,1,715000.0,1.0,2.0,2,28
58192,1920,1,0,1950.0,1232.0,1,715000.0,1.0,2.0,12,18
58193,1925,1,0,2000.0,1320.0,1,715000.0,2.0,2.0,6,13
58196,1925,1,0,1327.0,978.0,1,715000.0,2.0,2.0,10,23
58296,1925,1,0,2050.0,1400.0,1,714500.0,2.0,2.0,8,30
58299,1930,3,0,1800.0,1840.0,3,714400.0,1.0,2.0,2,10
58503,1899,2,0,2050.0,1960.0,2,712000.0,2.0,2.0,10,31
58504,1925,1,0,2000.0,1352.0,1,712000.0,1.0,2.0,3,27
58843,2002,1,0,1567.0,1584.0,1,710000.0,1.0,2.0,8,3
58844,1920,1,0,1600.0,1036.0,1,710000.0,1.0,2.0,1,19
58847,1965,1,0,2717.0,1615.0,1,710000.0,1.0,2.0,6,12
58848,1915,2,0,4000.0,1290.0,2,710000.0,1.0,1.75,9,5
58852,2004,2,0,2005.0,2310.0,2,710000.0,1.0,3.0,5,19
58853,1930,4,0,2000.0,3200.0,4,710000.0,1.0,2.0,6,26
58854,1920,2,0,1667.0,2001.0,2,710000.0,1.0,2.0,10,19
58863,1910,2,0,2555.0,1656.0,2,710000.0,1.0,2.0,12,28
58864,1901,2,0,3000.0,2080.0,2,710000.0,1.0,2.0,7,21
58865,1899,2,0,2180.0,2040.0,2,710000.0,2.0,2.0,5,16
58867,1901,2,0,2000.0,2208.0,2,710000.0,1.0,2.0,8,11
58868,1920,2,0,2502.0,2440.0,2,710000.0,2.0,2.0,5,11
58869,1910,3,0,2015.0,1760.0,3,710000.0,1.0,2.0,8,17
58870,1930,1,0,2250.0,1824.0,1,710000.0,2.0,2.0,11,16
58877,1950,2,0,1520.0,1120.0,2,710000.0,1.0,2.0,11,28
58878,1930,2,0,1775.0,1785.0,2,710000.0,2.0,2.0,4,19
58879,1950,1,0,1600.0,1504.0,1,710000.0,1.0,2.0,8,22
58880,1920,1,0,2000.0,1261.0,1,710000.0,1.0,2.0,8,11
58881,1930,1,0,2000.0,1955.0,1,710000.0,2.0,2.0,10,17
58882,1940,1,0,2200.0,1694.0,1,710000.0,1.0,1.0,5,25
58883,1940,1,0,1530.0,1732.0,1,710000.0,1.0,2.0,10,30
58884,1930,2,0,2375.0,2793.0,2,710000.0,1.0,2.0,6,21
58885,1925,1,0,2150.0,1664.0,1,710000.0,2.0,2.5,5,9
59005,1925,1,0,3750.0,2400.0,1,709409.0,2.0,2.0,1,5
59107,1910,1,0,1713.0,1059.0,1,707500.0,1.0,1.0,6,14
59160,2005,2,0,1540.0,1988.0,2,705550.0,1.0,2.0,8,23
59161,1901,2,0,3350.0,1440.0,2,705500.0,1.0,2.0,1,17
59167,1905,2,0,2250.0,3420.0,2,705263.0,1.0,2.0,7,25
59292,1984,1,1,2450.0,1504.0,2,705000.0,1.0,2.0,6,21
59296,1901,2,0,1500.0,2040.0,2,705000.0,1.0,3.0,7,7
59299,1901,2,0,3000.0,1876.0,2,705000.0,1.0,2.0,9,26
59301,1920,1,0,2000.0,1300.0,1,705000.0,2.0,2.0,8,2
59302,1935,2,0,2580.0,1482.0,2,705000.0,2.0,2.0,1,9
59303,1915,2,0,2000.0,1914.0,2,705000.0,1.0,2.5,11,15
59304,1931,4,0,2675.0,3280.0,4,705000.0,1.0,2.0,8,23
59305,1925,2,0,3542.0,2320.0,2,705000.0,2.0,2.5,4,17
59306,1925,2,0,1933.0,1430.0,2,705000.0,2.0,2.0,6,2
59307,1940,2,0,1577.0,1592.0,2,705000.0,1.0,2.0,7,7
59308,1930,2,0,1750.0,1785.0,2,705000.0,2.0,2.0,7,19
59309,1935,1,0,2008.0,2352.0,1,705000.0,2.0,2.0,10,4
59310,1930,1,0,2017.0,1800.0,1,705000.0,1.0,2.0,1,13
59311,1959,3,0,2000.0,5020.0,3,705000.0,1.0,3.0,2,22
59312,1920,1,0,2000.0,1485.0,1,705000.0,2.0,2.5,8,16
59313,1940,1,0,1170.0,1400.0,1,705000.0,1.0,2.0,3,31
59314,1950,2,0,1867.0,1728.0,2,705000.0,2.0,2.0,3,27
59377,1910,2,0,1783.0,1666.0,2,704000.0,1.0,2.0,10,18
59393,2003,2,0,1156.0,2544.0,2,703460.0,1.0,4.0,5,4
60388,1925,1,0,946.0,1044.0,1,700000.0,1.0,2.0,3,31
60389,1925,1,0,1800.0,1440.0,1,700000.0,1.0,2.5,9,5
60390,1899,1,0,2500.0,540.0,1,700000.0,2.0,1.0,2,7
60391,2002,1,0,1617.0,1632.0,1,700000.0,1.0,2.0,8,23
60392,0,0,0,2233.0,0.0,0,700000.0,0.0,0.0,2,28
60394,1930,4,1,2340.0,4560.0,5,700000.0,1.0,4.0,11,16
60395,1910,1,0,1500.0,986.0,1,700000.0,1.0,2.0,1,31
60396,1925,2,0,3058.0,2148.0,2,700000.0,2.0,2.0,6,19
60398,1998,1,0,2659.0,1600.0,1,700000.0,1.0,2.0,11,29
60399,1940,2,0,2000.0,2320.0,2,700000.0,1.0,2.0,12,21
60400,1975,3,0,3033.0,3430.0,3,700000.0,1.0,3.0,2,23
60401,1925,2,0,2604.0,2360.0,2,700000.0,1.0,2.0,1,17
60402,1940,2,0,2003.0,2040.0,2,700000.0,1.0,2.0,10,24
60403,1925,2,0,2003.0,1640.0,2,700000.0,1.0,2.0,3,22
60408,1925,3,0,2600.0,3420.0,3,700000.0,1.0,2.0,8,24
60415,2010,0,1,2500.0,600.0,1,700000.0,1.0,1.0,11,16
60416,1910,2,0,1736.0,1672.0,2,700000.0,1.0,2.0,2,27
60417,1910,6,0,2003.0,3630.0,6,700000.0,1.0,3.0,2,10
60418,1931,2,1,1600.0,2880.0,3,700000.0,1.0,3.0,4,26
60419,1910,2,0,2058.0,1334.0,2,700000.0,1.0,2.0,5,30
60420,1905,2,0,1667.0,1168.0,2,700000.0,1.0,2.0,6,15
60421,1925,2,0,1950.0,3276.0,2,700000.0,1.0,2.0,10,30
60422,1925,2,0,1600.0,1280.0,2,700000.0,1.0,2.0,8,7
60423,1925,3,0,1488.0,8911.0,3,700000.0,1.0,3.0,1,12
60424,0,0,0,1875.0,0.0,0,700000.0,0.0,0.0,7,11
60435,1901,3,0,1875.0,2052.0,3,700000.0,1.0,3.0,8,29
60440,1910,0,1,1185.0,1264.0,1,700000.0,1.0,2.0,6,28
60441,1910,2,0,2108.0,3040.0,2,700000.0,1.0,2.0,11,20
60442,1901,2,0,1600.0,2040.0,2,700000.0,1.0,2.0,8,21
60443,1920,2,1,2405.0,3340.0,3,700000.0,1.0,3.0,2,23
60445,1910,6,0,3194.0,6000.0,6,700000.0,1.0,3.0,11,13
60447,1901,1,0,1667.0,1724.0,1,700000.0,1.0,2.5,10,19
60448,1910,2,0,1800.0,1952.0,2,700000.0,1.0,2.0,7,20
60449,1910,2,0,1800.0,1860.0,2,700000.0,1.0,2.0,6,21
60450,1931,3,0,2200.0,3300.0,3,700000.0,1.0,2.0,1,31
60451,1910,3,1,3267.0,3180.0,4,700000.0,2.0,3.0,3,31
60452,1910,2,0,1783.0,1666.0,2,700000.0,1.0,2.0,4,21
60453,1901,2,0,2217.0,1296.0,2,700000.0,1.0,2.0,5,18
60454,1930,2,0,1900.0,1880.0,2,700000.0,1.0,2.0,1,4
60455,1901,2,0,1595.0,2120.0,2,700000.0,1.0,2.0,10,12
60456,1960,2,0,1703.0,1836.0,2,700000.0,1.0,3.0,3,21
60457,1988,2,0,2902.0,3465.0,2,700000.0,1.0,3.0,2,2
60458,1910,3,0,2002.0,2160.0,3,700000.0,1.0,2.0,9,28
60459,1910,3,0,2500.0,2520.0,3,700000.0,2.0,2.0,7,25
60460,1930,3,0,2993.0,3984.0,3,700000.0,2.0,2.0,8,29
60461,1930,4,0,2500.0,3116.0,4,700000.0,1.0,2.0,9,15
60462,1901,1,0,2835.0,1116.0,1,700000.0,1.0,2.0,3,13
60463,1930,2,1,2000.0,3120.0,3,700000.0,1.0,3.0,7,18
60464,1930,4,1,2753.0,4280.0,5,700000.0,1.0,3.0,11,2
60465,1910,2,0,2017.0,2245.0,2,700000.0,1.0,2.0,3,6
60466,1910,2,0,1900.0,1938.0,2,700000.0,1.0,2.0,12,22
60467,1899,3,0,2900.0,3960.0,3,700000.0,2.0,2.0,6,23
60468,1925,4,1,1550.0,3460.0,5,700000.0,1.0,3.0,1,13
60469,0,0,0,6000.0,0.0,0,700000.0,1.0,0.0,4,4
60470,1910,2,0,2000.0,2080.0,2,700000.0,1.0,2.0,6,5
60471,1960,2,0,2317.0,3392.0,2,700000.0,1.0,2.0,3,24
60474,2005,1,0,1785.0,3012.0,1,700000.0,1.0,2.75,10,31
60478,1935,1,0,2450.0,1624.0,1,700000.0,1.0,2.0,3,22
60479,1930,2,0,1800.0,1890.0,2,700000.0,2.0,2.0,4,18
60480,1925,2,1,2000.0,2560.0,3,700000.0,1.0,2.0,8,9
60481,1930,1,0,2000.0,1660.0,1,700000.0,2.0,2.0,6,26
60482,1935,1,0,1453.0,1683.0,1,700000.0,1.0,2.0,11,17
60483,1930,2,0,2500.0,1680.0,2,700000.0,1.0,2.0,3,30
60484,1925,2,0,2000.0,1424.0,2,700000.0,2.0,2.0,7,10
60485,1925,1,0,2000.0,1222.0,1,700000.0,2.0,2.5,5,22
60486,1920,1,0,2000.0,1378.0,1,700000.0,1.0,2.0,8,2
60487,1920,2,0,2000.0,1378.0,2,700000.0,1.0,2.0,8,2
60488,1960,2,0,2683.0,2170.0,2,700000.0,1.0,2.0,11,15
60489,1965,3,0,2565.0,3232.0,3,700000.0,1.0,3.0,7,17
60490,1995,2,0,2067.0,1920.0,2,700000.0,1.0,2.0,9,28
60491,1899,3,0,2020.0,3015.0,3,700000.0,1.0,3.0,8,28
60492,1920,3,0,2000.0,2700.0,3,700000.0,1.0,3.0,11,14
60493,1901,2,0,3339.0,1892.0,2,700000.0,2.0,2.0,5,9
60494,1930,2,0,2000.0,1680.0,2,700000.0,2.0,2.0,2,27
60495,1945,1,0,1494.0,1863.0,1,700000.0,1.0,2.0,4,13
60499,1899,2,0,2096.0,2304.0,2,700000.0,1.0,2.0,6,14
60500,1930,10,0,12000.0,5211.0,10,700000.0,2.0,2.0,2,2
60501,1925,1,0,2900.0,1662.0,1,700000.0,1.0,2.0,1,18
60502,1930,2,0,2275.0,1786.0,2,700000.0,1.0,1.0,3,9
60503,1915,2,0,2500.0,2895.0,2,700000.0,1.0,2.5,11,27
60504,1920,3,0,2900.0,2400.0,3,700000.0,2.0,2.0,7,28
60506,1920,2,0,800.0,1160.0,2,700000.0,1.0,2.0,2,17
60827,1925,1,0,2000.0,1504.0,1,699900.0,1.0,2.0,9,15
60942,1930,2,0,2500.0,1756.0,2,699000.0,1.0,2.0,10,4
60944,1920,2,0,2375.0,3840.0,2,699000.0,2.0,2.0,1,30
60945,1920,2,0,2500.0,2760.0,2,699000.0,2.0,2.0,10,23
60947,1930,1,0,1700.0,1326.0,1,699000.0,1.0,2.0,11,10
60948,1950,1,0,5000.0,972.0,1,699000.0,2.0,1.0,4,18
60949,1960,2,0,2483.0,1510.0,2,699000.0,1.0,2.0,6,21
60992,1930,1,0,2000.0,1440.0,1,698500.0,2.0,2.0,8,30
61015,1915,2,0,2300.0,1600.0,2,698000.0,1.0,2.0,1,23
61096,1920,1,0,1600.0,1030.0,1,697000.0,1.0,2.0,6,2
61097,1930,2,0,1700.0,1548.0,2,697000.0,1.0,2.0,1,10
61104,1899,2,0,1875.0,3152.0,2,696807.0,1.0,3.0,10,2
61122,1899,2,0,5270.0,2372.0,2,696000.0,1.0,2.5,9,4
61298,1940,1,0,1800.0,925.0,1,695000.0,2.0,1.0,12,22
61304,1899,2,0,1833.0,2430.0,2,695000.0,1.0,2.0,2,24
61305,1910,2,0,2003.0,2080.0,2,695000.0,1.0,2.0,5,3
61308,1920,2,0,1820.0,1408.0,2,695000.0,1.0,2.0,12,21
61309,2005,2,0,1759.0,2436.0,2,695000.0,1.0,2.0,8,30
61310,1899,3,0,2460.0,3000.0,3,695000.0,1.0,3.0,5,25
61311,1920,2,0,3408.0,1428.0,2,695000.0,2.0,2.0,4,28
61312,1930,2,0,3712.0,2992.0,2,695000.0,2.0,2.0,5,18
61314,1960,1,0,2600.0,1152.0,1,695000.0,1.0,2.0,4,28
61317,1920,2,0,2325.0,1232.0,2,695000.0,1.0,2.0,8,3
61415,1940,1,0,1785.0,1620.0,1,693897.0,1.0,2.0,10,27
61417,1901,2,0,2725.0,2280.0,2,693625.0,2.0,2.0,10,11
61442,1935,1,0,1800.0,1092.0,1,693000.0,2.0,2.0,6,16
61569,1930,1,0,2000.0,1280.0,1,690500.0,1.0,2.0,2,24
61821,1935,2,0,1750.0,1050.0,2,690000.0,1.0,2.0,5,22
61822,1975,3,0,2983.0,2997.0,3,690000.0,1.0,2.0,9,8
61835,1915,2,0,2000.0,2500.0,2,690000.0,1.0,2.0,7,18
61838,1910,2,0,2147.0,2208.0,2,690000.0,1.0,2.0,3,23
61839,1906,4,0,2500.0,3000.0,4,690000.0,1.0,2.0,1,30
61841,1925,2,0,1800.0,1432.0,2,690000.0,1.0,2.0,5,25
61842,1920,2,0,2400.0,2000.0,2,690000.0,1.0,2.0,4,26
61843,2007,3,0,1170.0,2160.0,3,690000.0,1.0,3.0,3,29
61844,1920,1,0,2000.0,1328.0,1,690000.0,2.0,2.0,10,16
61845,1945,2,0,3200.0,2536.0,2,690000.0,1.0,2.0,12,15
61847,1950,2,0,2000.0,2310.0,2,690000.0,1.0,2.0,5,9
61849,1920,1,0,2000.0,1386.0,1,690000.0,2.0,2.0,12,6
61850,1925,1,0,2000.0,2040.0,1,690000.0,1.0,2.0,1,25
61851,1920,1,0,2167.0,1192.0,1,690000.0,1.0,2.0,3,3
61852,1910,1,0,1530.0,1356.0,1,690000.0,1.0,2.0,11,2
61853,1945,2,0,1473.0,1848.0,2,690000.0,1.0,2.0,1,4
61855,1930,1,0,2000.0,1325.0,1,690000.0,2.0,2.5,5,19
61856,0,0,0,2000.0,0.0,0,690000.0,0.0,0.0,5,4
61857,1901,3,0,3000.0,2282.0,3,690000.0,1.0,2.75,4,27
61858,1930,1,0,2000.0,1408.0,1,690000.0,2.0,2.0,1,27
62014,1910,2,0,2268.0,1672.0,2,689000.0,1.0,2.0,1,13
62050,1920,1,0,2100.0,1550.0,1,688500.0,2.0,2.0,11,15
62078,1901,1,0,1269.0,1352.0,1,688000.0,1.0,2.0,3,23
62231,1940,1,0,1600.0,1810.0,1,685300.0,1.0,2.0,8,24
62428,1899,2,0,1733.0,2079.0,2,685000.0,1.0,2.0,11,1
62429,1899,2,0,2500.0,1364.0,2,685000.0,1.0,2.0,5,4
62430,1899,3,0,1600.0,2988.0,3,685000.0,1.0,2.0,1,3
62433,1970,1,0,2717.0,1998.0,1,685000.0,1.0,2.0,6,22
62434,1970,2,0,1992.0,2375.0,2,685000.0,1.0,2.0,3,16
62435,1970,2,0,2787.0,1998.0,2,685000.0,1.0,3.0,1,23
62442,1905,1,0,2679.0,1100.0,1,685000.0,1.0,2.0,8,17
62444,1910,2,0,1900.0,3230.0,2,685000.0,1.0,3.0,1,26
62447,1901,2,0,2438.0,2560.0,2,685000.0,2.0,2.0,4,28
62448,1899,2,0,2000.0,2000.0,2,685000.0,1.0,2.0,1,17
62449,1915,2,0,2600.0,1692.0,2,685000.0,2.0,2.0,6,30
62450,1925,2,0,2500.0,3178.0,2,685000.0,1.0,2.5,7,19
62453,1925,1,0,2000.0,2040.0,1,685000.0,1.0,2.0,6,7
62454,1930,1,0,2000.0,1376.0,1,685000.0,2.0,2.0,1,19
62460,1940,1,0,1600.0,1365.0,1,685000.0,1.0,2.0,9,11
62461,1950,1,0,1833.0,1116.0,1,685000.0,2.0,2.0,4,17
62462,1945,1,0,1710.0,2011.0,1,685000.0,1.0,2.0,11,30
62633,1901,3,0,3250.0,3000.0,3,682720.0,2.0,3.0,6,7
62768,1920,2,0,2000.0,1928.0,2,681000.0,1.0,2.0,10,31
62778,1930,1,0,2000.0,1204.0,1,680500.0,2.0,2.0,11,30
63091,1910,1,0,1750.0,1020.0,1,680000.0,1.0,2.0,6,23
63092,1925,2,0,1600.0,1504.0,2,680000.0,1.0,2.0,2,7
63093,1998,1,0,2882.0,2625.0,1,680000.0,1.0,2.0,1,31
63094,1930,1,0,4000.0,1128.0,1,680000.0,2.0,1.0,4,27
63097,1930,3,0,2500.0,3280.0,3,680000.0,1.0,2.0,3,17
63104,1901,2,0,2375.0,1964.0,2,680000.0,1.0,2.5,8,2
63105,1910,2,0,1750.0,1904.0,2,680000.0,1.0,2.0,11,3
63108,2004,2,0,2500.0,2040.0,2,680000.0,1.0,2.0,8,29
63109,1901,2,0,1800.0,2352.0,2,680000.0,1.0,2.0,3,16
63110,1910,2,0,2175.0,2052.0,2,680000.0,2.0,2.0,12,5
63111,2006,2,0,2908.0,2400.0,2,680000.0,1.0,2.0,8,24
63112,1920,2,0,2000.0,1122.0,2,680000.0,1.0,2.0,7,25
63113,1999,2,0,4000.0,2160.0,2,680000.0,1.0,2.0,6,13
63114,1925,2,0,4000.0,1440.0,2,680000.0,1.0,2.0,8,22
63115,1910,3,0,2000.0,1940.0,3,680000.0,1.0,2.0,11,22
63116,1910,2,0,2000.0,2160.0,2,680000.0,1.0,2.0,12,5
63117,2008,2,0,2391.0,2511.0,2,680000.0,1.0,2.0,9,18
63118,1945,2,0,1815.0,2216.0,2,680000.0,1.0,2.0,12,20
63120,1920,0,1,1050.0,940.0,1,680000.0,1.0,1.0,7,11
63128,1935,1,0,2000.0,1455.0,1,680000.0,2.0,2.0,8,29
63129,1925,1,0,2100.0,1472.0,1,680000.0,2.0,2.0,8,25
63130,1960,1,0,2300.0,1836.0,1,680000.0,1.0,3.0,12,5
63132,1910,1,0,1850.0,1400.0,1,680000.0,1.0,2.0,7,13
63133,1940,2,0,2600.0,2214.0,2,680000.0,1.0,2.0,9,19
63134,1930,2,0,2138.0,1785.0,2,680000.0,2.0,2.0,4,21
63135,1940,2,0,2200.0,1578.0,2,680000.0,1.0,1.0,11,29
63333,1935,1,0,2000.0,1261.0,1,679000.0,1.0,2.0,5,16
63334,1930,2,0,2000.0,1520.0,2,679000.0,2.0,2.0,5,25
63361,1899,2,0,1800.0,1260.0,2,678345.0,1.0,2.0,2,6
63390,1920,2,0,3000.0,2440.0,2,678000.0,1.0,2.0,3,1
63397,1901,2,0,2000.0,3200.0,2,677817.0,1.0,3.0,10,2
63476,1910,3,0,2000.0,2760.0,3,677000.0,1.0,2.0,5,31
63932,1901,1,0,2058.0,1040.0,1,675000.0,1.0,2.5,5,25
63934,1975,2,0,2600.0,2103.0,2,675000.0,1.0,2.0,12,19
63935,1975,2,0,2475.0,2172.0,2,675000.0,1.0,2.0,6,30
63936,1910,2,0,4007.0,4564.0,2,675000.0,2.0,3.0,2,24
63937,1940,2,1,2003.0,3280.0,3,675000.0,1.0,2.0,8,9
63951,1900,2,0,2300.0,2300.0,2,675000.0,3.0,2.0,2,27
63952,2001,3,0,2183.0,3078.0,3,675000.0,1.0,3.0,4,26
63954,1910,1,0,2000.0,1650.0,1,675000.0,1.0,2.0,10,5
63955,1901,2,0,2850.0,2056.0,2,675000.0,2.0,2.0,9,8
63956,1905,3,0,2500.0,2248.0,3,675000.0,1.0,2.0,2,3
63958,1920,2,0,2702.0,1936.0,2,675000.0,2.0,2.0,4,25
63959,1910,2,0,2250.0,2280.0,2,675000.0,1.0,2.0,2,23
63960,1920,2,0,1967.0,1482.0,2,675000.0,1.0,2.0,5,23
63961,1925,2,0,2450.0,2400.0,2,675000.0,1.0,2.0,11,15
63962,1920,2,0,2000.0,1472.0,2,675000.0,1.0,2.0,10,3
63963,1925,1,0,1800.0,1506.0,1,675000.0,1.0,2.0,1,25
63964,1933,2,1,2670.0,3300.0,3,675000.0,1.0,3.0,6,28
63965,1910,3,0,2000.0,2772.0,3,675000.0,1.0,2.0,1,31
63967,1915,2,0,2433.0,1983.0,2,675000.0,1.0,2.5,10,31
63969,1925,0,1,2763.0,0.0,1,675000.0,1.0,1.0,11,17
63970,1931,4,0,2500.0,3567.0,4,675000.0,1.0,2.0,1,24
63971,1955,2,0,2600.0,2392.0,2,675000.0,1.0,1.0,6,9
63972,1920,2,0,1800.0,2700.0,2,675000.0,1.0,2.0,5,30
63976,1950,1,0,1440.0,1540.0,1,675000.0,1.0,2.0,8,22
63977,1930,0,1,1500.0,2140.0,1,675000.0,1.0,1.0,4,19
63978,1934,0,1,1500.0,1070.0,1,675000.0,1.0,1.0,4,19
63979,1925,1,0,1770.0,1008.0,1,675000.0,1.0,2.0,7,10
63980,1935,2,0,2000.0,1852.0,2,675000.0,1.0,2.0,5,25
63981,1930,1,0,2100.0,1650.0,1,675000.0,2.0,2.0,3,3
63982,1930,3,0,2100.0,2860.0,3,675000.0,1.0,2.0,11,30
63984,0,0,0,5000.0,0.0,0,675000.0,0.0,0.0,8,31
63985,1925,1,0,2000.0,1424.0,1,675000.0,1.0,2.0,1,17
63986,1955,2,0,2000.0,2440.0,2,675000.0,1.0,3.0,11,13
63987,1955,2,0,2000.0,2265.0,2,675000.0,1.0,3.0,4,24
64264,1931,3,0,2025.0,3300.0,3,673063.0,1.0,3.0,12,8
64297,1935,1,0,2100.0,1552.0,1,672500.0,2.0,2.0,8,16
64430,1925,3,0,4000.0,2968.0,3,670844.0,2.0,2.5,5,18
64443,1910,2,0,2233.0,1650.0,2,670161.0,1.0,2.0,2,15
64736,1996,1,0,2676.0,1648.0,1,670000.0,1.0,2.0,8,3
64737,1965,2,0,2650.0,1480.0,2,670000.0,2.0,2.0,1,11
64743,1930,4,0,2500.0,3520.0,4,670000.0,1.0,2.0,1,10
64749,1920,2,0,1900.0,1680.0,2,670000.0,1.0,2.0,6,29
64752,1901,2,0,2000.0,2108.0,2,670000.0,1.0,2.0,2,23
64753,1950,2,0,2754.0,2286.0,2,670000.0,1.0,1.0,3,24
64754,1930,4,0,2500.0,2400.0,4,670000.0,2.0,2.0,6,20
64755,1925,2,0,2217.0,2088.0,2,670000.0,1.0,2.5,3,23
64759,1930,2,0,1775.0,1785.0,2,670000.0,2.0,2.0,7,17
64760,1930,2,0,1800.0,1890.0,2,670000.0,2.0,2.0,6,27
64761,1920,1,0,1800.0,1120.0,1,670000.0,1.0,2.0,8,4
64762,1920,1,0,2167.0,1148.0,1,670000.0,2.0,2.0,12,14
64763,1960,1,0,1792.0,1360.0,1,670000.0,1.0,2.0,5,11
64766,1930,3,0,4000.0,2160.0,3,670000.0,2.0,2.0,5,12
64767,1950,1,0,1600.0,1600.0,1,670000.0,1.0,2.0,9,25
64768,1955,2,0,2000.0,1760.0,2,670000.0,1.0,2.0,10,31
64769,1920,2,0,1932.0,1080.0,2,670000.0,1.0,2.5,9,5
64916,1901,2,1,979.0,3420.0,3,669722.0,1.0,3.0,3,30
64956,1945,2,0,1680.0,1527.0,2,669000.0,1.0,1.0,2,15
65021,1920,2,0,2000.0,1880.0,2,668000.0,1.0,2.0,9,20
65024,1955,2,0,2000.0,1540.0,2,668000.0,1.0,1.0,10,27
65036,1914,6,0,2650.0,5486.0,6,667950.0,1.0,3.0,12,18
65079,1930,4,0,2375.0,3120.0,4,667000.0,1.0,2.0,5,16
65374,1930,2,0,2500.0,2160.0,2,665000.0,1.0,2.0,11,28
65382,1930,2,0,2000.0,1880.0,2,665000.0,1.0,2.0,5,25
65383,1910,2,0,2275.0,2406.0,2,665000.0,1.0,2.5,11,1
65384,1925,1,0,4000.0,2104.0,1,665000.0,2.0,2.0,3,7
65386,1910,2,0,1900.0,2251.0,2,665000.0,1.0,3.0,6,28
65389,1930,2,0,2973.0,1808.0,2,665000.0,2.0,2.0,4,24
65390,1950,1,0,2500.0,1116.0,1,665000.0,1.0,2.0,4,18
65391,1940,2,0,2027.0,1728.0,2,665000.0,2.0,2.0,2,17
65498,1950,2,0,2400.0,2504.0,2,664000.0,1.0,2.0,1,31
65505,1901,3,0,2000.0,2700.0,3,663899.0,1.0,3.0,5,16
65508,1910,2,0,2187.0,3048.0,2,663776.0,1.0,2.0,10,18
65541,1940,1,0,2300.0,1260.0,1,663000.0,1.0,2.0,3,20
65551,1925,1,0,1800.0,992.0,1,662919.0,2.0,2.0,3,30
65696,1920,2,0,1600.0,1976.0,2,661862.0,1.0,2.0,7,20
65759,0,0,0,4673.0,0.0,0,661049.0,0.0,0.0,3,15
66104,1925,1,0,1333.0,1056.0,1,660000.0,1.0,2.0,4,21
66105,1940,2,0,2200.0,1831.0,2,660000.0,1.0,1.0,6,27
66108,1915,2,0,2000.0,2700.0,2,660000.0,1.0,2.0,1,11
66109,1910,2,0,1658.0,1989.0,2,660000.0,1.0,3.0,5,8
66119,1905,2,0,1313.0,1897.0,2,660000.0,1.0,2.0,3,23
66122,1899,2,0,1750.0,2080.0,2,660000.0,1.0,2.0,7,24
66124,1910,2,0,2000.0,2120.0,2,660000.0,1.0,2.0,12,29
66125,1920,2,0,1560.0,1870.0,2,660000.0,1.0,2.0,5,25
66126,1910,3,0,3000.0,2400.0,3,660000.0,2.0,2.0,9,22
66127,1925,1,0,3000.0,1189.0,1,660000.0,2.0,2.5,12,19
66128,1915,2,0,2125.0,2136.0,2,660000.0,1.0,2.0,12,19
66129,1930,2,0,2000.0,2016.0,2,660000.0,1.0,2.0,7,18
66130,1955,0,1,11967.0,200.0,1,660000.0,1.0,1.0,11,21
66131,1945,2,0,1248.0,1408.0,2,660000.0,1.0,2.0,12,21
66132,1930,2,0,2525.0,3900.0,2,660000.0,2.0,2.0,10,16
66133,1930,4,0,2700.0,3600.0,4,660000.0,1.0,2.0,6,7
66134,1925,1,0,4000.0,1524.0,1,660000.0,1.0,2.0,11,29
66135,1955,2,0,1800.0,1962.0,2,660000.0,1.0,2.0,1,30
66138,1935,2,0,1800.0,1890.0,2,660000.0,2.0,2.0,2,22
66139,1965,1,0,2300.0,1324.0,1,660000.0,1.0,2.0,7,27
66140,1960,1,0,1800.0,1188.0,1,660000.0,1.0,2.0,11,20
66141,1901,1,0,1842.0,1208.0,1,660000.0,1.0,2.0,11,6
66145,1940,2,0,2200.0,1760.0,2,660000.0,1.0,1.0,9,22
66146,1940,1,0,1783.0,1496.0,1,660000.0,1.0,2.0,12,6
66301,1920,2,0,2500.0,2320.0,2,659999.0,2.0,2.0,4,10
66328,1930,2,0,1800.0,1800.0,2,659111.0,2.0,2.0,6,20
66329,1925,2,0,2175.0,3520.0,2,659045.0,2.0,3.0,5,18
66402,2005,2,0,2000.0,3600.0,2,658000.0,1.0,3.0,1,4
66420,1925,1,0,2000.0,1260.0,1,657500.0,2.0,2.0,11,28
66446,1910,2,0,2500.0,3040.0,2,657000.0,2.0,2.0,3,15
66523,1901,2,0,1520.0,1610.0,2,656000.0,1.0,2.0,6,16
66703,2004,1,0,2008.0,1200.0,1,655000.0,1.0,2.0,9,18
66705,1930,4,0,2295.0,2800.0,4,655000.0,1.0,2.0,9,19
66709,1910,3,0,1950.0,2964.0,3,655000.0,1.0,2.0,10,10
66710,1910,2,0,2000.0,1824.0,2,655000.0,1.0,2.0,9,5
66711,1930,2,0,1667.0,1280.0,2,655000.0,1.0,2.0,5,10
